Core,Subst,chembl_id
c1cc([*:1])ccc1Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1,CN(C)C=CC(=O)[*:1],CHEMBL4062843
c1cc([*:1])ccc1Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1,c1cc([*:1])[nH]n1,CHEMBL4067079
c1cc([*:1])ccc1Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1,c1cc([*:1])on1,CHEMBL4072576
c1cc([*:1])ccc1Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1,c1ccc(-n2nccc2[*:1])cc1,CHEMBL4085904
CC(=O)c1nnn(-c2ccc([*:1])cc2)c1C,O=C(O)[*:1],CHEMBL4781068
CC(=O)c1nnn(-c2ccc([*:1])cc2)c1C,Cl[*:1],CHEMBL4797170
CC(=O)c1nnn(-c2ccc([*:1])cc2)c1C,F[*:1],CHEMBL4784956
CC(=O)c1nnn(-c2ccc([*:1])cc2)c1C,NS(=O)(=O)[*:1],CHEMBL4786755
NS(=O)(=O)c1ccc(-n2cc(-c3ccc([*:1])cc3)nn2)cc1,[*:1],CHEMBL513184
NS(=O)(=O)c1ccc(-n2cc(-c3ccc([*:1])cc3)nn2)cc1,Cl[*:1],CHEMBL2398533
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc([*:1])c([*:2])c1,c1ccc(O[*:2])cc1.[*:1],CHEMBL3359450
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc([*:1])c([*:2])c1,CC(C)C[*:1].[*:2],CHEMBL3359452
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc([*:1])c([*:2])c1,F[*:2].c1ccc([*:1])cc1,CHEMBL3359453
c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccc([*:1])cc4)nn3[*:2])cc2)cc1,CC(=O)[*:2].[*:1],CHEMBL4449905
c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccc([*:1])cc4)nn3[*:2])cc2)cc1,NC(=S)[*:2].[*:1],CHEMBL4462846
c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccc([*:1])cc4)nn3[*:2])cc2)cc1,CC(=O)[*:2].Cl[*:1],CHEMBL4448607
c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccc([*:1])cc4)nn3[*:2])cc2)cc1,Cl[*:1].NC(=S)[*:2],CHEMBL4463182
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].C[*:3].[*:2],CHEMBL3774686
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].F[*:2].[*:3],CHEMBL3775770
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,C[*:3].F[*:2].c1ccc([*:1])cc1,CHEMBL3774586
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCCC[*:1].C[*:3].F[*:2],CHEMBL3775979
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].C[*:3].C[*:2],CHEMBL3774833
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].C[*:3].Cl[*:2],CHEMBL3774941
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].C[*:3].FC(F)(F)[*:2],CHEMBL3775510
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CCC[*:1].C[*:3].O=[N+]([O-])[*:2],CHEMBL3775430
O=C(NCCC[*:1])Oc1cccc(-c2ccc(C(C(=O)O)[*:3])cc2[*:2])c1,CC[*:1].C[*:3].F[*:2],CHEMBL3775104
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,CC(C(=O)O)[*:1].[*:2].[*:3],CHEMBL607560
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,O=C(O)C[*:1].[*:2].[*:3],CHEMBL596692
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,CC(C(=O)O)[*:3].[*:1].[*:2],CHEMBL596887
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,O=C(O)C[*:3].[*:1].[*:2],CHEMBL598972
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,C[*:3].O=C(O)C[*:2].[*:1],CHEMBL596888
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,O=C(O)[*:1].O[*:2].[*:3],CHEMBL571658
O=c1cc(-c2ccc([*:1])c([*:2])c2[*:3])ccn1C(F)F,O=C(O)[*:2].O[*:1].[*:3],CHEMBL578389
O=c1c([*:3])c([*:1])c([*:2])cn1C(F)F,CC(C(=O)O)[*:2].[*:1].[*:3],CHEMBL1092138
O=c1c([*:3])c([*:1])c([*:2])cn1C(F)F,O=C(O)C[*:2].[*:1].[*:3],CHEMBL1092135
O=c1c([*:3])c([*:1])c([*:2])cn1C(F)F,CC(C(=O)O)[*:1].[*:2].[*:3],CHEMBL1092137
O=c1c([*:3])c([*:1])c([*:2])cn1C(F)F,CC(C(=O)O)[*:3].[*:1].[*:2],CHEMBL1092136
O=c1c([*:3])c([*:1])c([*:2])cn1C(F)F,O=C(O)C[*:3].[*:1].[*:2],CHEMBL1089958
CC(C(=O)O)c1ccc(C[*:1])cc1[*:2],O=C1CCCC1[*:1].[*:2],CHEMBL66552
CC(C(=O)O)c1ccc(C[*:1])cc1[*:2],OC1CCCC1[*:1].[*:2],CHEMBL1275942_CHEMBL1814711
CC(C(=O)O)c1ccc(C[*:1])cc1[*:2],F[*:2].c1coc([*:1])c1,CHEMBL2063852
CC(C(=O)O)c1ccc(C[*:1])cc1[*:2],F[*:2].c1cc([*:1])co1,CHEMBL2063854
CC(C(=O)O)c1ccc(C[*:1])cc1[*:2],F[*:2].c1cc([*:1])cs1,CHEMBL2063855
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc([*:1])cc3)cc([*:2])n2)cc1,CC(C)(C)[*:2].[*:1],CHEMBL271103
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc([*:1])cc3)cc([*:2])n2)cc1,CC(C)N[*:2].[*:1],CHEMBL272208
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc([*:1])cc3)cc([*:2])n2)cc1,CCS(=O)(=O)[*:2].[*:1],CHEMBL272239
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc([*:1])cc3)cc([*:2])n2)cc1,FC(F)(F)[*:1].FC(F)(F)[*:2],CHEMBL259469
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc([*:1])n2)cc1,CCN(CC)[*:1],CHEMBL259468
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc([*:1])n2)cc1,CCS(=O)(=O)[*:1],CHEMBL408216
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc([*:1])n2)cc1,COCCO[*:1],CHEMBL271549
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc([*:1])n2)cc1,C1CCC(O[*:1])C1,CHEMBL271348
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,c1csc([*:1])c1.[*:2].[*:3],CHEMBL405564
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CC(C)(C)[*:2].c1csc([*:1])c1.[*:3],CHEMBL405071
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CC(C)N[*:2].c1csc([*:1])c1.[*:3],CHEMBL271614
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CC(C)[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL255378
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CC(C)[*:2].c1csc([*:1])c1.[*:3],CHEMBL271104
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CCO[*:2].c1csc([*:1])c1.[*:3],CHEMBL271173
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CCS[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL408788
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CCS[*:2].c1csc([*:1])c1.[*:3],CHEMBL272433
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CC[S+]([O-])[*:2].c1csc([*:1])c1.[*:3],CHEMBL406527
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CO[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL271932
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,CO[*:2].c1csc([*:1])c1.[*:3],CHEMBL270293
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,Cl[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL270305
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,Cl[*:2].Fc1ccc([*:1])cc1.[*:3],CHEMBL257677
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,O[*:2].c1csc([*:1])c1.[*:3],CHEMBL272393
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,O[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL269832
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,Cc1ccc([*:1])cc1.Cl[*:2].[*:3],CHEMBL257299
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,C[*:3].Cl[*:2].Fc1ccc([*:1])cc1,CHEMBL256847
CS(=O)(=O)c1ccc(-c2nc(NC[*:1])c([*:3])c([*:2])n2)cc1,C[*:3].Cc1ccc([*:1])cc1.Cl[*:2],CHEMBL257108
CC(C)=CCCC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1cc([*:2])c([*:1])c([*:3])c1)O2,O[*:1].[*:2].[*:3],CHEMBL374130
CC(C)=CCCC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1cc([*:2])c([*:1])c([*:3])c1)O2,CO[*:1].CO[*:3].O[*:2],CHEMBL3581346
CC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1C=Cc1ccc([*:1])cc1,O[*:1],CHEMBL4465694
CC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1C=Cc1ccc([*:1])cc1,CO[*:1],CHEMBL4553272
CC(C)(C)c1cc(C(=C(c2ccc(S(C)(=O)=O)cc2)[*:1])[*:2])cc(C(C)(C)C)c1O,C[*:2].c1ccc([*:1])cc1,CHEMBL2283167
CC(C)(C)c1cc(C(=C(c2ccc(S(C)(=O)=O)cc2)[*:1])[*:2])cc(C(C)(C)C)c1O,CCCC[*:2].c1ccc([*:1])cc1,CHEMBL2283169
CC(C)(C)c1cc(C(=C(c2ccc(S(C)(=O)=O)cc2)[*:1])[*:2])cc(C(C)(C)C)c1O,CCCC[*:1].c1ccc([*:2])cc1,CHEMBL2283166
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)[*:1],O[*:1],CHEMBL3809116
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)[*:1],CO[*:1],CHEMBL3809156
NC(C(=O)NC(C(=O)NC(C(=O)O[*:3])C(C([*:1])[*:2])[*:6])[*:5])[*:4],C[*:5].C[*:6].[*:1].[*:2].[*:3].[*:4],CHEMBL3809958
NC(C(=O)NC(C(=O)NC(C(=O)O[*:3])C(C([*:1])[*:2])[*:6])[*:5])[*:4],CC(C)[*:4].C[*:1].C[*:2].[*:3].[*:5].[*:6],CHEMBL3809328
NC(C(=O)NC(C(=O)NC(C(=O)O[*:3])C(C([*:1])[*:2])[*:6])[*:5])[*:4],C[*:5].C[*:6].C[*:3].[*:1].[*:2].[*:4],CHEMBL3808663
NC(C(=O)NC(C(=O)NC(C(=O)O[*:3])C(C([*:1])[*:2])[*:6])[*:5])[*:4],CC(C)[*:4].C[*:3].C[*:1].C[*:2].[*:5].[*:6],CHEMBL3809922
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C[*:1])C(=O)O[*:4])C([*:2])[*:3])[*:6])[*:5])OCc1ccccc1,CC(C)[*:1].[*:2].c1ccc([*:3])cc1.[*:4].[*:5].[*:6],CHEMBL3810167
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C[*:1])C(=O)O[*:4])C([*:2])[*:3])[*:6])[*:5])OCc1ccccc1,CC(C)[*:1].[*:2].[*:3].[*:4].[*:5].CC(C)[*:6],CHEMBL3809120
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C[*:1])C(=O)O[*:4])C([*:2])[*:3])[*:6])[*:5])OCc1ccccc1,[*:1].[*:2].CC(C)[*:3].[*:4].CC(C)[*:5].[*:6],CHEMBL3809863
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C[*:1])C(=O)O[*:4])C([*:2])[*:3])[*:6])[*:5])OCc1ccccc1,[*:1].[*:2].CC(C)[*:3].C[*:4].CC(C)[*:5].[*:6],CHEMBL3809842
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C[*:1])C(=O)O[*:4])C([*:2])[*:3])[*:6])[*:5])OCc1ccccc1,CC(C)[*:1].C[*:2].C[*:3].[*:4].[*:5].C[*:6],CHEMBL3810258
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].CC(C)[*:2].[*:3].[*:4].C[*:5],CHEMBL257483
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].CCCC[*:2].[*:3].[*:4].C[*:5],CHEMBL257491
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].COc1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL414005
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].C1CCC([*:2])CC1.[*:3].[*:4].C[*:5],CHEMBL270111
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].C1=CCC([*:2])CC1.[*:3].[*:4].C[*:5],CHEMBL257054
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Fc1cc(F)cc([*:2])c1.[*:3].[*:4].C[*:5],CHEMBL259678
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1csc(CC[*:2])c1.[*:3].[*:4].C[*:5],CHEMBL2234865
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Oc1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL257300
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Fc1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL405841
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL271339
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Clc1ccc([*:2])s1.[*:3].[*:4].C[*:5],CHEMBL403957
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1cc([*:2])ccn1.[*:3].[*:4].C[*:5],CHEMBL271763
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc2c([*:2])csc2c1.[*:3].[*:4].C[*:5],CHEMBL407951
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1cc([*:2])cs1.[*:3].[*:4].C[*:5],CHEMBL272627
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1coc([*:2])c1.[*:3].[*:4].C[*:5],CHEMBL271551
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1csc([*:2])n1.[*:3].[*:4].C[*:5],CHEMBL405123
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cc1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL270510
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cc1ccc([*:2])s1.[*:3].[*:4].C[*:5],CHEMBL269818
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cc1cccc([*:2])c1.[*:3].[*:4].C[*:5],CHEMBL272587
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cc1ccsc1[*:2].[*:3].[*:4].C[*:5],CHEMBL403099
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cc1ccccc1[*:2].[*:3].[*:4].C[*:5],CHEMBL272605
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cn1cccc1[*:2].[*:3].[*:4].C[*:5],CHEMBL270730
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Cn1cccc1CC[*:2].[*:3].[*:4].C[*:5],CHEMBL2234866
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc2sc([*:2])cc2c1.[*:3].[*:4].N[*:5],CHEMBL442706
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].C1CCC([*:2])CC1.[*:3].[*:4].N[*:5],CHEMBL408897
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc([*:2])cc1.[*:3].[*:4].N[*:5],CHEMBL410524
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1csc([*:2])c1.[*:3].[*:4].N[*:5],CHEMBL271337
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc([*:2])nc1.[*:3].[*:4].N[*:5],CHEMBL407712
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1cc([*:2])ccn1.[*:3].[*:4].N[*:5],CHEMBL406528
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc2c([*:2])csc2c1.[*:3].[*:4].N[*:5],CHEMBL270351
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1cc([*:2])cs1.[*:3].[*:4].N[*:5],CHEMBL408215
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].[*:2].[*:3].c1ccc(C[*:4])cc1.C[*:5],CHEMBL403720
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],C[*:1].c1ccc([*:2])cc1.[*:3].[*:4].C[*:5],CHEMBL271312
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1csc([*:2])c1.CC[*:3].[*:4].C[*:5],CHEMBL270517
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Fc1ccc([*:2])cc1.CC[*:3].[*:4].C[*:5],CHEMBL404362
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1ccc([*:2])cc1.C[*:3].[*:4].C[*:5],CHEMBL272862
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].c1csc([*:2])c1.C[*:3].[*:4].C[*:5],CHEMBL272678
O=S(=O)(c1ccc(-c2nc(N(C([*:1])[*:2])[*:4])c([*:3])c(C(F)(F)F)n2)cc1)[*:5],[*:1].Fc1ccc([*:2])cc1.C[*:3].[*:4].C[*:5],CHEMBL257678
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc([*:1])n2)cc1,C1=CCC(N[*:1])CC1,CHEMBL2234864
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc([*:1])n2)cc1,C1CCC(N[*:1])C1,CHEMBL257103
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc([*:1])n2)cc1,C1CCC(N[*:1])CC1,CHEMBL257295
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc([*:1])n2)cc1,c1ccc(CS[*:1])cc1,CHEMBL270723
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc([*:1])n2)cc1,c1csc(CS[*:1])c1,CHEMBL270294
O=C1C(=Cc2coc3ccc([*:1])cc3c2=O)c2ccccc2N1[*:2],Clc1cccc(Cl)c1[*:2].[*:1],CHEMBL3314084
O=C1C(=Cc2coc3ccc([*:1])cc3c2=O)c2ccccc2N1[*:2],Br[*:1].[*:2],CHEMBL3314088
O=C1C(=Cc2coc3ccc([*:1])cc3c2=O)c2ccccc2N1[*:2],CC(C)[*:1].Clc1cccc(Cl)c1[*:2],CHEMBL3314086
O=C1C(=Cc2coc3ccc([*:1])cc3c2=O)c2ccccc2N1[*:2],Br[*:1].Clc1cccc(Cl)c1[*:2],CHEMBL3314085
O=C(NC(C(=O)NC(C(=O)[*:1])[*:2])[*:3])OCc1ccccc1,CO[*:1].[*:2].[*:3],CHEMBL3809154
O=C(NC(C(=O)NC(C(=O)[*:1])[*:2])[*:3])OCc1ccccc1,O[*:1].[*:2].[*:3],CHEMBL3810057
O=C(NC(C(=O)NC(C(=O)[*:1])[*:2])[*:3])OCc1ccccc1,C[*:3].O=C(O)C1CCCN1[*:1].[*:2],CHEMBL4535676
O=C(NC(C(=O)NC(C(=O)[*:1])[*:2])[*:3])OCc1ccccc1,CC(C)C(N[*:1])C(=O)O.C[*:2].[*:3],CHEMBL3809760
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,n1nc([*:1])n[nH]1.[*:2].[*:3].[*:4].[*:5],CHEMBL214101
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].F[*:2].[*:3].[*:4].[*:5],CHEMBL51434
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].OC[*:2].[*:3].[*:4].[*:5],CHEMBL1797511
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].C[*:2].[*:3].[*:4].[*:5],CHEMBL3238415
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,C[*:2].NS(=O)(=O)[*:1].[*:3].[*:4].[*:5],CHEMBL3238416
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,F[*:2].NS(=O)(=O)[*:1].[*:3].[*:4].[*:5],CHEMBL431546
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].F[*:3].[*:2].[*:4].[*:5],CHEMBL52285
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].F[*:3].F[*:2].[*:4].[*:5],CHEMBL18264
O=C1OC([*:4])([*:5])C(c2ccc([*:1])cc2)=C1c1ccc([*:2])c([*:3])c1,CS(=O)(=O)[*:1].C[*:4].Cl[*:2].O[*:5].[*:3],CHEMBL381680
CC(=NN=C1CC([*:1])=C(C)N1[*:2])c1cc2ccccc2oc1=O,C[*:2].[*:1],CHEMBL4127948
CC(=NN=C1CC([*:1])=C(C)N1[*:2])c1cc2ccccc2oc1=O,CC[*:2].[*:1],CHEMBL4126559
CC(=NN=C1CC([*:1])=C(C)N1[*:2])c1cc2ccccc2oc1=O,CCOC(=O)[*:1].CC[*:2],CHEMBL4129984
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],C[*:4].Cl[*:1].[*:2].[*:3],CHEMBL3322396
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],Cl[*:1].N[*:4].[*:2].[*:3],CHEMBL3322410
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],F[*:1].N[*:4].[*:2].[*:3],CHEMBL3322408
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],Br[*:2].C[*:4].[*:1].[*:3],CHEMBL3322397
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],C[*:4].Cl[*:2].[*:1].[*:3],CHEMBL3322400
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],Cl[*:2].N[*:4].[*:1].[*:3],CHEMBL3322415
O=S(=O)(c1ccc(N2CC([*:3])N=C2c2ccc([*:1])c([*:2])c2)cc1)[*:4],Br[*:2].N[*:4].[*:1].[*:3],CHEMBL3322412
